id,Type,StatUnmarrieds,City,State,PostalCode,GenderCode,BirthDate,MarriedaritalStatUnmarrieds,EnrolledDate,Living statUnmarrieds
029D134A-ED91-11e9-BD9C-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400093,MALE,26-May-66,Married,13-Oct-19,couple with children
029D1358-ED91-11e9-BD9C-005056991469,Individual,Active,New Mumbai,MAHARASHTRA,410210,MALE,15-Jan-80,Married,13-Oct-19,couple with children
029D1365-ED91-11e9-BD9C-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400076,MALE,30-Jul-97,Married,13-Oct-19,couple with children
029D13C3-ED91-11e9-BD9C-005056991469,Individual,Active,Thane,MAHARASHTRA,401202,FEMALE,2-Jul-80,Married,13-Oct-19,couple with children
029D142B-ED91-11e9-BD9C-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400064,MALE,20-Jul-78,Married,13-Oct-19,couple with children
029D1454-ED91-11e9-BD9C-005056991469,Individual,Active,Thane,MAHARASHTRA,401201,MALE,23-Oct-84,Married,13-Oct-19,couple with children
029D1455-ED91-11e9-BD9C-005056991469,Individual,Active,Thane,MAHARASHTRA,401201,MALE,9-Aug-87,Married,13-Oct-19,couple with children
029D1471-ED91-11e9-BD9C-005056991469,Individual,Active,Thane,MAHARASHTRA,401305,MALE,12-Sep-89,Married,13-Oct-19,couple with children
029D148B-ED91-11e9-BD9C-005056991469,Individual,Active,hyderabad,TELANGANA,500072,MALE,28-Oct-83,Married,13-Oct-19,couple with children
029E4F95-DEF6-11e7-8E68-0050569D7549,IndividUnmarriedal,Active,Hyderabad City,ANDHRA PRADESH,500030,FEMALE,25-Sep-81,Unmarried,12-Dec-17,coUnmarriedple with children
029E4FAE-DEF6-11e7-8E68-0050569D7549,IndividUnmarriedal,Active,Hyderabad City,ANDHRA PRADESH,500073,MALE,10-Dec-69,Unmarried,12-Dec-17,coUnmarriedple with children
029E4FC9-DEF6-11e7-8E68-0050569D7549,IndividUnmarriedal,Active,Hyderabad,TELANGANA,500019,MALE,17-May-86,Unmarried,12-Dec-17,coUnmarriedple with children
029E512A-DEF6-11e7-8E68-0050569D7549,Individual,Active,Hyderabad City,ANDHRA PRADESH,500020,MALE,13-Oct-90,Married,14-Dec-17,couple with children
029E5174-DEF6-11e7-8E68-0050569D7549,Individual,Active,Hyderabad City,ANDHRA PRADESH,500019,MALE,16-Dec-81,Married,14-Dec-17,couple with children
029E5219-DEF6-11e7-8E68-0050569D7549,Individual,Active,Secunderabad,TELANGANA,500100,MALE,25-Dec-88,Married,14-Dec-17,couple with children
029E7F57-A1F2-11e9-8638-0050569973AB,Individual,Active,West Godavari,ANDHRA PRADESH,534002,FEMALE,5-Aug-72,Married,9-Jul-19,couple with children
029E7FAA-A1F2-11e9-8638-0050569973AB,Individual,Active,Bengaluru,KARNATAKA,560064,FEMALE,21-Sep-82,Married,9-Jul-19,couple with children
029E7FCB-A1F2-11e9-8638-0050569973AB,Individual,Active,Hyderabad,TELANGANA,500019,MALE,23-Apr-87,Married,9-Jul-19,couple with children
029E803A-A1F2-11e9-8638-0050569973AB,Individual,Active,Allahabad,UTTAR PRADESH,211012,MALE,5-Mar-85,Married,9-Jul-19,couple with children
029E8056-A1F2-11e9-8638-0050569973AB,Individual,Active,Krishna,ANDHRA PRADESH,520003,MALE,30-Dec-66,Married,9-Jul-19,couple with children
029E80B3-A1F2-11e9-8638-0050569973AB,Individual,Active,Secunderabad,TELANGANA,500072,MALE,29-Aug-86,Married,9-Jul-19,couple with children
029E8112-A1F2-11e9-8638-0050569973AB,Individual,Active,Pune,MAHARASHTRA,411044,FEMALE,8-Feb-70,Married,9-Jul-19,couple with children
029E8115-A1F2-11e9-8638-0050569973AB,Individual,Active,Secunderabad,TELANGANA,500049,MALE,17-Aug-83,Married,9-Jul-19,couple with children
029E8148-A1F2-11e9-8638-0050569973AB,Individual,Active,Guntur,ANDHRA PRADESH,522006,FEMALE,27-May-93,Married,9-Jul-19,couple with children
029E815C-A1F2-11e9-8638-0050569973AB,Individual,Active,Khammam,TELANGANA,507003,MALE,29-Jan-52,Married,9-Jul-19,couple with children
029E825A-A1F2-11e9-8638-0050569973AB,Individual,Active,Mumbai,MAHARASHTRA,400104,FEMALE,1-Jan-00,Married,9-Jul-19,couple with children
029E826E-A1F2-11e9-8638-0050569973AB,Individual,Active,Hyderabad,TELANGANA,500035,MALE,1-Dec-73,Married,9-Jul-19,couple with children
029E8285-A1F2-11e9-8638-0050569973AB,Individual,Active,Hyderabad,TELANGANA,500038,MALE,19-Jul-87,Married,9-Jul-19,couple with children
029E82AF-A1F2-11e9-8638-0050569973AB,Individual,Active,Secunderabad,TELANGANA,500090,MALE,7-Feb-63,Married,9-Jul-19,couple with children
029E830F-A1F2-11e9-8638-0050569973AB,Individual,Active,Dharmavaram,ANDHRA PRADESH,515671,MALE,1-May-75,Married,9-Jul-19,couple with children
029E834F-A1F2-11e9-8638-0050569973AB,Individual,Active,Mumbai,MAHARASHTRA,400015,FEMALE,10-Feb-87,Married,9-Jul-19,couple with children
029E83A3-A1F2-11e9-8638-0050569973AB,Individual,Active,Hyderabad,TELANGANA,500089,MALE,22-Jul-89,Married,9-Jul-19,couple with children
029F3C15-68FF-11e9-BBBE-005056981C55,Individual,Active,Hyderabad,TELANGANA,500018,MALE,17-Jun-78,Married,27-Apr-19,couple with children
02A1E746-C765-11e9-B680-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400101,FEMALE,16-Aug-88,Married,25-Aug-19,couple with children
02A1E964-C765-11e9-B680-005056991469,Individual,Active,Pune City,MAHARASHTRA,411014,MALE,1-Oct-84,Married,26-Aug-19,couple with children
02A1E96C-C765-11e9-B680-005056991469,Individual,Active,Hyderabad,TELANGANA,500084,MALE,6-Sep-90,Married,26-Aug-19,couple with children
02A1E978-C765-11e9-B680-005056991469,Individual,Active,Hyderabad,TELANGANA,500008,MALE,10-Jul-75,Married,26-Aug-19,couple with children
02A2370B-8520-4F3A-98DE-6E7F5D7A85B7,BUnmarriedsiness,InActive,,,221301,MALE,30-Sep-18,Unmarried,30-Sep-18,coUnmarriedple with children
02A2B846-677E-11ea-BC72-005056981C55,Individual,Active,Kolhapur,MAHARASHTRA,416002,MALE,7-Apr-92,Married,16-Mar-20,couple with children
02A2B84A-677E-11ea-BC72-005056981C55,Individual,Active,Pune City,MAHARASHTRA,411027,FEMALE,27-Apr-83,Married,16-Mar-20,couple with children
02A2B871-677E-11ea-BC72-005056981C55,Individual,Active,Secunderabad,TELANGANA,500007,MALE,6-May-95,Married,16-Mar-20,couple with children
02A2B897-677E-11ea-BC72-005056981C55,Individual,Active,Mumbai,MAHARASHTRA,400063,FEMALE,17-Jan-90,Married,16-Mar-20,couple with children
02A2B8A6-677E-11ea-BC72-005056981C55,Individual,Active,Mumbai,MAHARASHTRA,400028,MALE,30-Jul-87,Married,16-Mar-20,couple with children
02A379C9-18A1-11e9-88BC-0050569953B7,Individual,Active,Hyderabad,TELANGANA,500004,MALE,24-Dec-96,Married,15-Jan-19,couple with children
02A379DE-18A1-11e9-88BC-0050569953B7,Individual,Active,Hyderabad,TELANGANA,500018,MALE,18-Jul-73,Married,15-Jan-19,couple with children
02A379F8-18A1-11e9-88BC-0050569953B7,Individual,Active,Secunderabad,TELANGANA,500049,MALE,6-Oct-71,Married,15-Jan-19,couple with children
02A37A12-18A1-11e9-88BC-0050569953B7,Individual,Active,Secunderabad,TELANGANA,500049,MALE,13-Jan-90,Married,15-Jan-19,couple with children
02A3EEC9-44A2-11ea-AC82-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400067,MALE,22-Jun-42,Married,1-Feb-20,couple with children
02A3EF2D-44A2-11ea-AC82-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400025,FEMALE,17-Jun-78,Married,1-Feb-20,couple with children
02A3EF8C-44A2-11ea-AC82-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400102,MALE,19-May-50,Married,1-Feb-20,couple with children
02A3EFCD-44A2-11ea-AC82-005056991469,Individual,Active,Gurgaon,HARYANA,122006,MALE,10-Sep-82,Married,1-Feb-20,couple with children
02A5627E-5ACD-11ea-9A36-005056984FDD,Individual,Active,Pune City,NULL,411030,MALE,11-Jan-90,Married,29-Feb-20,couple with children
02A562AD-5ACD-11ea-9A36-005056984FDD,Individual,Active,Bhopal,NULL,462039,MALE,29-May-88,Married,29-Feb-20,couple with children
02A562CE-5ACD-11ea-9A36-005056984FDD,Individual,Active,Pune City,NULL,411037,MALE,29-Dec-79,Married,29-Feb-20,couple with children
02A562D2-5ACD-11ea-9A36-005056984FDD,Individual,Active,Secunderabad,NULL,500056,FEMALE,30-Dec-88,Married,29-Feb-20,couple with children
02A56300-5ACD-11ea-9A36-005056984FDD,Individual,Active,Mahadevapura,KARNATAKA,560048,FEMALE,4-Jul-83,Married,29-Feb-20,couple with children
02A563B6-5ACD-11ea-9A36-005056984FDD,Business,Active,Hyderabad South East,TELANGANA,500048,Not Mention,1-Jan-00,Married,29-Feb-20,couple with children
02A563FC-5ACD-11ea-9A36-005056984FDD,Individual,Active,Thane,NULL,400605,MALE,5-Mar-95,Married,29-Feb-20,couple with children
02A56449-5ACD-11ea-9A36-005056984FDD,Individual,Active,Thane,MAHARASHTRA,400615,MALE,26-Apr-94,Married,29-Feb-20,couple with children
02A56463-5ACD-11ea-9A36-005056984FDD,Business,Active,Hyderabad South East,TELANGANA,500039,Not Mention,1-Jan-00,Married,29-Feb-20,couple with children
02A56483-5ACD-11ea-9A36-005056984FDD,Individual,Active,Pune City,NULL,411009,FEMALE,24-Nov-84,Married,29-Feb-20,couple with children
02A565C0-5ACD-11ea-9A36-005056984FDD,Individual,Active,Hyderabad,NULL,500084,MALE,8-Aug-90,Married,29-Feb-20,couple with children
02A566C3-5ACD-11ea-9A36-005056984FDD,Individual,Active,Hyderabad City,NULL,500018,FEMALE,30-Nov-81,Married,29-Feb-20,couple with children
02A9D4DB-B85B-11e9-BB58-005056991469,Individual,Active,Secunderabad,ANDHRA PRADESH,500025,MALE,8-Apr-42,Married,6-Aug-19,couple with children
02A9D530-B85B-11e9-BB58-005056991469,Individual,Active,Kurnool,ANDHRA PRADESH,518124,MALE,6-May-94,Married,6-Aug-19,couple with children
02A9D5A4-B85B-11e9-BB58-005056991469,Individual,Active,Bengaluru,KARNATAKA,560078,MALE,15-Oct-94,Married,6-Aug-19,couple with children
02A9D5C5-B85B-11e9-BB58-005056991469,Individual,Active,Hyderabad City,ANDHRA PRADESH,500008,FEMALE,20-May-74,Married,6-Aug-19,couple with children
02A9D679-B85B-11e9-BB58-005056991469,Individual,Active,Secunderabad,ANDHRA PRADESH,500003,FEMALE,11-Jun-93,Married,6-Aug-19,couple with children
02A9D854-B85B-11e9-BB58-005056991469,Individual,Active,Secunderabad,ANDHRA PRADESH,500055,MALE,5-Jun-76,Married,7-Aug-19,couple with children
02A9D97D-B85B-11e9-BB58-005056991469,Individual,Active,New Delhi,DELHI,110016,FEMALE,12-Sep-99,Married,7-Aug-19,couple with children
02AEA5B9-4B6D-11ea-9CC0-005056984FDD,Individual,Active,Secunderabad,TELANGANA,500047,FEMALE,10-Jun-78,Married,9-Feb-20,couple with children
02AFB8FD-EFBC-11e7-BE62-0050568260A3,Individual,Active,Secunderabad,ANDHRA PRADESH,500003,FEMALE,29-Aug-69,Married,2-Jan-18,couple with children
02AFB8FE-EFBC-11e7-BE62-0050568260A3,Individual,Active,Hyderabad City,Andhra Pradesh,500046,MALE,2-Mar-84,Married,2-Jan-18,couple with children
02AFB910-EFBC-11e7-BE62-0050568260A3,Individual,Active,Hyderabad,TELANGANA,500019,MALE,18-Jan-88,Married,2-Jan-18,couple with children
02AFB919-EFBC-11e7-BE62-0050568260A3,Individual,Active,Hyderabad City,ANDHRA PRADESH,500082,MALE,9-Apr-68,Married,2-Jan-18,couple with children
02AFE43B-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500062,MALE,2-Jul-91,Married,21-Jul-18,couple with children
02AFE458-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500085,MALE,19-Feb-97,Married,21-Jul-18,couple with children
02AFE495-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500016,FEMALE,12-Jul-75,Married,21-Jul-18,couple with children
02AFE4A0-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500019,FEMALE,11-Mar-86,Married,21-Jul-18,couple with children
02AFE4B2-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500054,MALE,1-Aug-88,Married,21-Jul-18,couple with children
02AFE4CC-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Peddapalli,TELANGANA,505172,FEMALE,1-Feb-95,Married,21-Jul-18,couple with children
02AFE536-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Hyderabad,Telangana,500082,FEMALE,16-Apr-90,Married,21-Jul-18,couple with children
02AFE5B6-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500035,MALE,1-Mar-71,Married,22-Jul-18,couple with children
02AFE5DA-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500039,FEMALE,14-Mar-88,Married,22-Jul-18,couple with children
02AFE63E-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500072,MALE,13-Mar-95,Married,22-Jul-18,couple with children
02AFE691-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500072,MALE,11-Nov-96,Married,22-Jul-18,couple with children
02AFE6A8-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500008,MALE,24-Jan-91,Married,22-Jul-18,couple with children
02AFE6AE-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500016,FEMALE,16-Aug-76,Married,22-Jul-18,couple with children
02AFE6BF-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Bangalore,KARNATAKA,560102,MALE,15-Sep-91,Married,22-Jul-18,couple with children
02AFE6C9-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500050,MALE,30-Apr-84,Married,22-Jul-18,couple with children
02AFE6DD-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Bangalore,KARNATAKA,560092,MALE,28-Jan-77,Married,22-Jul-18,couple with children
02AFE700-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Bilaspur,CHATTISGARH,495004,MALE,10-Mar-65,Married,22-Jul-18,couple with children
02AFE718-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500090,MALE,15-Aug-79,Married,22-Jul-18,couple with children
02AFE76D-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500028,MALE,5-May-92,Married,22-Jul-18,couple with children
02AFE779-8D03-11e8-AF96-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500008,FEMALE,19-Jun-93,Married,22-Jul-18,couple with children
02AFF14F-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Krishna,ANDHRA PRADESH,520008,FEMALE,15-Aug-87,Married,25-Aug-18,couple with children
02AFF15A-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500057,MALE,16-Jun-91,Married,25-Aug-18,couple with children
02AFF17B-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500084,MALE,7-May-88,Married,25-Aug-18,couple with children
02AFF188-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500028,MALE,7-Jul-83,Married,25-Aug-18,couple with children
02AFF18D-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Khammam,TELANGANA,507002,MALE,26-Nov-83,Married,25-Aug-18,couple with children
02AFF1B2-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500029,MALE,28-Aug-93,Married,25-Aug-18,couple with children
02AFF1C0-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500014,FEMALE,9-Aug-91,Married,25-Aug-18,couple with children
02AFF1C2-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500019,FEMALE,3-Sep-91,Married,25-Aug-18,couple with children
02AFF1C3-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500008,MALE,10-Aug-82,Married,25-Aug-18,couple with children
02AFF1E2-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Nagpur,MAHARASHTRA,440027,FEMALE,14-Apr-87,Married,25-Aug-18,couple with children
02AFF227-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500081,MALE,8-Nov-95,Married,25-Aug-18,couple with children
02AFF244-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Chittoor,ANDHRA PRADESH,517325,MALE,27-Jul-93,Married,25-Aug-18,couple with children
02AFF24A-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Hyderabad,TELANGANA,500092,MALE,24-Aug-89,Married,25-Aug-18,couple with children
02AFF251-A85D-11e8-99C2-0050569D5A2F,Individual,Active,Secunderabad,TELANGANA,500072,MALE,27-Aug-88,Married,25-Aug-18,couple with children
02B04E1D-C86D-11e9-B756-005056984FDD,Individual,Active,Chandigarh,PUNJAB,140308,MALE,24-Dec-55,Married,27-Aug-19,couple with children
02B04E21-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400088,FEMALE,5-Oct-76,Married,27-Aug-19,couple with children
02B04E23-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400091,FEMALE,3-Mar-84,Married,27-Aug-19,couple with children
02B04E2B-C86D-11e9-B756-005056984FDD,Individual,Active,Thane,MAHARASHTRA,401107,MALE,10-Feb-81,Married,27-Aug-19,couple with children
02B04E2D-C86D-11e9-B756-005056984FDD,Individual,Active,New Mumbai,MAHARASHTRA,410218,FEMALE,12-Feb-85,Married,27-Aug-19,couple with children
02B04E36-C86D-11e9-B756-005056984FDD,Individual,Active,Goa,MAHARASHTRA,403511,MALE,15-Apr-78,Married,27-Aug-19,couple with children
02B04E3B-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400059,MALE,6-Apr-93,Married,27-Aug-19,couple with children
02B04E3E-C86D-11e9-B756-005056984FDD,Individual,Active,Bangalore,KARNATAKA,560067,MALE,2-Nov-90,Married,27-Aug-19,couple with children
02B04E41-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400053,MALE,5-Mar-68,Married,27-Aug-19,couple with children
02B04E42-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400093,FEMALE,8-Aug-58,Married,27-Aug-19,couple with children
02B04E45-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400097,MALE,29-Jan-50,Married,27-Aug-19,couple with children
02B04E48-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400058,MALE,1-Jan-00,Married,27-Aug-19,couple with children
02B04E4E-C86D-11e9-B756-005056984FDD,Individual,Active,Hyderabad,TELANGANA,500081,MALE,18-Aug-94,Married,27-Aug-19,couple with children
02B04E51-C86D-11e9-B756-005056984FDD,Individual,Active,Thane,MAHARASHTRA,401107,MALE,15-Oct-70,Married,27-Aug-19,couple with children
02B04E53-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400060,FEMALE,22-Feb-68,Married,27-Aug-19,couple with children
02B04E59-C86D-11e9-B756-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400050,FEMALE,25-Jan-84,Married,27-Aug-19,couple with children
02B04E5D-C86D-11e9-B756-005056984FDD,Individual,Active,Secunderabad,TELANGANA,500017,FEMALE,17-Oct-67,Married,27-Aug-19,couple with children
02B04E65-C86D-11e9-B756-005056984FDD,Individual,Active,Thane,MAHARASHTRA,401107,FEMALE,9-Feb-86,Married,27-Aug-19,couple with children
02B04E6C-C86D-11e9-B756-005056984FDD,Individual,Active,Pune City,MAHARASHTRA,411057,FEMALE,7-Nov-79,Married,27-Aug-19,couple with children
02B04E6D-C86D-11e9-B756-005056984FDD,Individual,Active,Thane,MAHARASHTRA,401101,MALE,24-Oct-87,Married,27-Aug-19,couple with children
02B0CA8C-13B5-11ea-B752-0050569857FB,Individual,Active,Thane Central,MAHARASHTRA,400606,MALE,25-Nov-67,Married,1-Dec-19,couple with children
02B0CB57-13B5-11ea-B752-0050569857FB,Individual,Active,Hyderabad City,ANDHRA PRADESH,500075,MALE,29-Dec-94,Married,1-Dec-19,couple with children
02B0CB5F-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400053,MALE,19-Oct-90,Married,1-Dec-19,couple with children
02B0CB88-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  South,MAHARASHTRA,400004,MALE,4-Nov-97,Married,1-Dec-19,couple with children
02B0CBDC-13B5-11ea-B752-0050569857FB,Individual,Active,Kurnool,ANDHRA PRADESH,518001,MALE,19-May-94,Married,1-Dec-19,couple with children
02B0CBEB-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North East,MAHARASHTRA,400024,FEMALE,18-Jul-84,Married,1-Dec-19,Couple without children
02B0CC26-13B5-11ea-B752-0050569857FB,Individual,Active,New Mumbai,MAHARASHTRA,400706,MALE,13-Sep-69,Married,1-Dec-19,Couple without children
02B0CC4B-13B5-11ea-B752-0050569857FB,Individual,Active,Hyderabad,TELANGANA,500084,FEMALE,23-Jan-88,Married,1-Dec-19,Couple without children
02B0CC65-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North West,MAHARASHTRA,400067,MALE,23-Sep-79,Married,1-Dec-19,Couple without children
02B0CC8D-13B5-11ea-B752-0050569857FB,Individual,Active,Kozhikode,KERALA,673503,MALE,25-Apr-84,Married,1-Dec-19,Couple without children
02B0CCAC-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400050,FEMALE,12-Oct-89,Married,1-Dec-19,Couple without children
02B0CCB4-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400053,MALE,12-Aug-88,Married,1-Dec-19,Couple without children
02B0CCD3-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400054,MALE,6-Dec-67,Married,1-Dec-19,Couple without children
02B0CCE0-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400053,MALE,9-Dec-99,Married,1-Dec-19,Couple without children
02B0CD23-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400054,MALE,6-Dec-80,Married,1-Dec-19,Couple without children
02B0CD26-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400057,MALE,6-Dec-67,Married,1-Dec-19,Couple without children
02B0CD46-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400054,MALE,14-Jun-78,Married,1-Dec-19,Couple without children
02B0CD50-13B5-11ea-B752-0050569857FB,Individual,Active,Thane West,MAHARASHTRA,401107,FEMALE,7-Oct-86,Married,1-Dec-19,Couple without children
02B0CD60-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  West,MAHARASHTRA,400013,MALE,23-Sep-92,Married,1-Dec-19,Couple without children
02B0CD67-13B5-11ea-B752-0050569857FB,Individual,Active,Cuddapah,ANDHRA PRADESH,516101,MALE,20-Apr-91,Married,1-Dec-19,Couple without children
02B0CD6D-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North,MAHARASHTRA,400058,FEMALE,8-Nov-75,Married,1-Dec-19,Couple without children
02B0CD72-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  West,MAHARASHTRA,400013,FEMALE,12-Sep-88,Married,1-Dec-19,Couple without children
02B0CD87-13B5-11ea-B752-0050569857FB,Individual,Active,Sangareddy,TELANGANA,502032,MALE,29-Jan-90,Married,1-Dec-19,Couple without children
02B0CDE0-13B5-11ea-B752-0050569857FB,Individual,Active,Mumbai  North West,MAHARASHTRA,400097,MALE,17-Jun-81,Married,1-Dec-19,Couple without children
02B3BDAB-5E96-11e9-ABD6-005056984FDD,Individual,Active,Hyderabad,TELANGANA,500018,FEMALE,9-Sep-91,Married,14-Apr-19,Couple without children
02B3BDC6-5E96-11e9-ABD6-005056984FDD,Individual,Active,Hyderabad,TELANGANA,500018,MALE,27-Apr-89,Married,14-Apr-19,Couple without children
02B3BE03-5E96-11e9-ABD6-005056984FDD,Individual,Active,Hyderabad,TELANGANA,500028,FEMALE,2-Apr-97,Married,14-Apr-19,Couple without children
02B3BE3D-5E96-11e9-ABD6-005056984FDD,Individual,Active,Hyderabad,TELANGANA,500019,FEMALE,7-May-99,Married,14-Apr-19,Couple without children
02B3BE55-5E96-11e9-ABD6-005056984FDD,Individual,Active,Hyderabad,TELANGANA,500019,MALE,5-Aug-00,Married,14-Apr-19,Couple without children
02B3BEAB-5E96-11e9-ABD6-005056984FDD,Individual,Active,Secunderabad,TELANGANA,500090,MALE,4-Jul-78,Married,14-Apr-19,Couple without children
02B3BECC-5E96-11e9-ABD6-005056984FDD,Individual,Active,Mumbai,MAHARASHTRA,400056,MALE,12-Sep-55,Married,14-Apr-19,Couple without children
02B56629-4E0F-11ea-A4E4-0050569973AB,Individual,Active,Hyderabad City,TELANGANA,500075,FEMALE,13-Nov-85,Married,13-Feb-20,Couple without children
02B5EAC3-A904-11e8-A924-0050569D7549,Individual,Active,Secunderabad,TELANGANA,500056,MALE,2-Sep-93,Married,26-Aug-18,Couple without children
02B5EACA-A904-11e8-A924-0050569D7549,Individual,Active,East Godavari,ANDHRA PRADESH,533249,MALE,2-Apr-97,Married,26-Aug-18,Couple without children
02B5EACE-A904-11e8-A924-0050569D7549,Individual,Active,Secunderabad,TELANGANA,500085,MALE,19-May-87,Married,26-Aug-18,Couple without children
02B63DA8-A336-11e9-BEE6-005056991469,Individual,Active,Mangalore,KARNATAKA,575002,FEMALE,15-Oct-74,Married,10-Jul-19,Couple without children
02B63DF3-A336-11e9-BEE6-005056991469,Individual,Active,Mumbai,MAHARASHTRA,400050,MALE,25-Nov-70,Married,10-Jul-19,Couple without children
02B63F76-A336-11e9-BEE6-005056991469,Individual,Active,Haveli,MAHARASHTRA,411057,FEMALE,16-May-91,Married,10-Jul-19,Couple without children
02B640BE-A336-11e9-BEE6-005056991469,Individual,Active,Secunderabad,TELANGANA,500020,FEMALE,18-Sep-76,Married,10-Jul-19,Couple without children
02B67DBB-826C-494C-8A82-399E3B394145,BUnmarriedsiness,InActive,,,500053,MALE,19-Aug-18,Unmarried,19-Aug-18,CoUnmarriedple withoUnmarriedt children
02B689B8-579D-11e9-A042-0050569973AB,Individual,Active,Secunderabad,TELANGANA,500007,MALE,6-Mar-70,Married,5-Apr-19,Couple without children
02B6B685-54C1-11e9-A8DC-005056981C55,Individual,Active,Secunderabad,TELANGANA,500094,FEMALE,28-Dec-95,Married,2-Apr-19,Couple without children
02B6B6A9-54C1-11e9-A8DC-005056981C55,Individual,Active,Thane,MAHARASHTRA,400701,FEMALE,31-Oct-87,Married,2-Apr-19,Couple without children
02B6B6C4-54C1-11e9-A8DC-005056981C55,Individual,Active,Hyderabad,TELANGANA,500084,MALE,21-Jan-91,Married,2-Apr-19,Couple without children
02B6B774-54C1-11e9-A8DC-005056981C55,Individual,Active,Hyderabad,TELANGANA,500008,MALE,4-Apr-94,Married,2-Apr-19,Couple without children
